,train_loss,train_error,valid_loss,valid_error
0,0.1363571435213089,0.31471240520477295,0.1286068558692932,0.29693135619163513
1,0.17504312098026276,0.33224767446517944,0.1948784589767456,0.3509633541107178
2,0.3856566250324249,0.520831823348999,0.4071390926837921,0.5332159996032715
3,0.03756328672170639,0.12415685504674911,0.04077766090631485,0.12453123927116394
4,0.06224671006202698,0.14577536284923553,0.07213380187749863,0.15674865245819092
5,0.09752202779054642,0.19675789773464203,0.10876671224832535,0.21025994420051575
6,0.05472453311085701,0.15769925713539124,0.06691502779722214,0.17797920107841492
7,0.08542648702859879,0.19500526785850525,0.08639437705278397,0.1855558454990387
8,0.04021064564585686,0.13721433281898499,0.046495601534843445,0.15099482238292694
9,0.02531067654490471,0.10913293808698654,0.026109954342246056,0.10655529052019119
10,0.031944647431373596,0.1311008632183075,0.037481773644685745,0.1442173570394516
11,0.07372637838125229,0.15246793627738953,0.08005093783140182,0.1641840636730194
12,0.020571274682879448,0.11308204382658005,0.018379835411906242,0.10313017666339874
13,0.15802940726280212,0.27463701367378235,0.16575665771961212,0.284700483083725
14,0.05553243309259415,0.1806473433971405,0.06463012099266052,0.19787730276584625
15,0.05573010817170143,0.1831902414560318,0.06366562843322754,0.198837012052536
16,0.04284188896417618,0.11455562710762024,0.050637684762477875,0.1265166997909546
17,0.011515666730701923,0.07994135469198227,0.013328472152352333,0.08578841388225555
18,0.06338520348072052,0.21317805349826813,0.07797487825155258,0.23237651586532593
19,0.08738580346107483,0.2361501157283783,0.09757829457521439,0.2512028217315674
20,0.08158226311206818,0.2191089689731598,0.09121261537075043,0.2332748919725418
21,0.025754693895578384,0.11231312900781631,0.03119729645550251,0.12436496466398239
22,0.014878321439027786,0.08592573553323746,0.016758237034082413,0.08805051445960999
23,0.06524205952882767,0.18485765159130096,0.07265854626893997,0.19689829647541046
24,0.08161553740501404,0.15935932099819183,0.0883665680885315,0.1700877845287323
25,0.10256512463092804,0.27465900778770447,0.11115018278360367,0.28424203395843506
26,0.1380043774843216,0.23960503935813904,0.14265163242816925,0.24524128437042236
27,0.24231736361980438,0.41517025232315063,0.25677183270454407,0.42270126938819885
28,0.035272128880023956,0.11635356396436691,0.0385592021048069,0.1223520040512085
29,0.09560651332139969,0.24242976307868958,0.10391189157962799,0.2516365945339203
30,0.02090505324304104,0.09158985316753387,0.030529754236340523,0.09936021268367767
31,0.02268611080944538,0.09725718200206757,0.02670983038842678,0.10643397271633148
32,0.013744981028139591,0.08097399026155472,0.016788389533758163,0.08813904225826263
33,0.07400549948215485,0.1335940808057785,0.07984460890293121,0.14350049197673798
34,0.13604244589805603,0.20561158657073975,0.1445159614086151,0.21403570473194122
35,0.1737103909254074,0.22156120836734772,0.21388202905654907,0.23963022232055664
36,0.011103332042694092,0.08238013088703156,0.010458530858159065,0.07943468540906906
37,0.07073848694562912,0.17115463316440582,0.0888410210609436,0.18900395929813385
38,0.024408340454101562,0.12422268837690353,0.02584250643849373,0.117600217461586
39,0.07585286349058151,0.19173705577850342,0.08325266093015671,0.20064276456832886
40,0.012714793905615807,0.08014287799596786,0.014610580168664455,0.08468148857355118
41,0.02363489381968975,0.08946102857589722,0.02774110995233059,0.09799273312091827
42,0.1859801709651947,0.21668392419815063,0.19082574546337128,0.22255569696426392
43,0.014670704491436481,0.0867215171456337,0.01611999236047268,0.0919095128774643
44,0.03232142701745033,0.11158827692270279,0.03880166634917259,0.12487978488206863
45,0.010310539975762367,0.07414896786212921,0.010434548370540142,0.0748530924320221
