,train_loss,train_error,valid_loss,valid_error
0,0.7244732975959778,0.3983256220817566,0.7058321237564087,0.39485010504722595
1,0.5613731741905212,0.27526018023490906,0.5605290532112122,0.2842250168323517
2,0.5288111567497253,0.2968263328075409,0.526029109954834,0.29602500796318054
3,0.5201476812362671,0.2940995991230011,0.5077306032180786,0.29259493947029114
4,0.49184104800224304,0.2900038957595825,0.6650964617729187,0.31402871012687683
5,0.45091432332992554,0.27768370509147644,0.44721582531929016,0.2764352858066559
6,0.400264173746109,0.26672568917274475,0.40080225467681885,0.26192566752433777
7,0.3406245708465576,0.25479042530059814,0.3409312665462494,0.2505683898925781
8,0.2711508572101593,0.23581072688102722,0.27606287598609924,0.23041516542434692
9,0.2054375410079956,0.21960671246051788,0.21258370578289032,0.21698611974716187
10,0.15039141476154327,0.1994820535182953,0.1581197828054428,0.1965928077697754
11,0.10816500335931778,0.18043158948421478,0.11739451438188553,0.1819380819797516
12,0.08386173099279404,0.16472065448760986,0.09268612414598465,0.16764862835407257
13,0.0650167465209961,0.15363870561122894,0.07312451303005219,0.15819348394870758
14,0.05498031899333,0.14671306312084198,0.061804547905921936,0.1501973420381546
15,0.05075640603899956,0.14228098094463348,0.05699969828128815,0.14800937473773956
16,0.04823434725403786,0.13958503305912018,0.057058751583099365,0.1474895179271698
17,0.04642108455300331,0.13917581737041473,0.05054410174489021,0.14178933203220367
18,0.044483646750450134,0.1368066668510437,0.048905737698078156,0.14259779453277588
19,0.045060135424137115,0.136288583278656,0.0498695932328701,0.14317958056926727
20,0.04492465406656265,0.1357826441526413,0.048493530601263046,0.1392849236726761
21,0.043971285223960876,0.13537628948688507,0.04766559973359108,0.13893046975135803
22,0.043257687240839005,0.13474832475185394,0.04693194478750229,0.14079837501049042
23,0.04318764805793762,0.1340470165014267,0.04759266600012779,0.14160595834255219
24,0.0432051382958889,0.13420507311820984,0.04671335965394974,0.13837382197380066
25,0.04198157787322998,0.13341766595840454,0.04614633694291115,0.1397184133529663
26,0.041809216141700745,0.13246357440948486,0.04664517566561699,0.14143508672714233
27,0.04162360355257988,0.1332661211490631,0.04405376315116882,0.13561725616455078
28,0.042120568454265594,0.13243459165096283,0.04620862752199173,0.13810640573501587
29,0.042243026196956635,0.1355695128440857,0.045256633311510086,0.13673390448093414
30,0.04119877517223358,0.13152344524860382,0.04503156244754791,0.13711680471897125
31,0.04153918847441673,0.1313542276620865,0.046067122370004654,0.13717688620090485
