,train_loss,train_error,valid_loss,valid_error
173,0.017891058698296547,0.07578625530004501,0.020268617197871208,0.08672571927309036
174,0.0066639515571296215,0.05834318697452545,0.008844682015478611,0.06245378777384758
175,0.004991544876247644,0.05249446630477905,0.007724423427134752,0.06029609963297844
176,0.005389135796576738,0.05464674159884453,0.005310148932039738,0.052647367119789124
177,0.011890891008079052,0.06186946481466293,0.015399046242237091,0.06806813180446625
178,0.01216311939060688,0.065315380692482,0.01972809247672558,0.07832175493240356
179,0.009639691561460495,0.062470801174640656,0.014319739304482937,0.07347354292869568
180,0.006963411811739206,0.05715719237923622,0.009157608263194561,0.060532644391059875
181,0.004272276535630226,0.04860314354300499,0.006633693352341652,0.05556778609752655
182,0.007994967512786388,0.05722690746188164,0.009961013682186604,0.060533009469509125
183,0.005783592350780964,0.05194619297981262,0.008697548881173134,0.06010850891470909
184,0.00871005468070507,0.060036346316337585,0.010169055312871933,0.06117236986756325
185,0.0059244972653687,0.055502913892269135,0.00840531475841999,0.06161845847964287
186,0.02762455679476261,0.073761485517025,0.030859485268592834,0.08088606595993042
187,0.006613097619265318,0.05284186452627182,0.008722756057977676,0.057430561631917953
188,0.0062753139063715935,0.05640781298279762,0.006540276110172272,0.05775294452905655
189,0.0044933827593922615,0.04912904277443886,0.006179729476571083,0.054795559495687485
190,0.00814905297011137,0.057670414447784424,0.011691841296851635,0.06766699999570847
191,0.0054431273601949215,0.05048513412475586,0.006684580352157354,0.05558435618877411
192,0.008463764563202858,0.058674391359090805,0.011377130635082722,0.0649120882153511
193,0.0047620562836527824,0.049897678196430206,0.006807646714150906,0.05720895156264305
194,0.005060759838670492,0.05358399823307991,0.00634993938729167,0.05707545578479767
195,0.008600969798862934,0.05736163258552551,0.012645860202610493,0.06734777241945267
196,0.004647592548280954,0.050027355551719666,0.007651924155652523,0.058640021830797195
197,0.013664554804563522,0.06260479241609573,0.01618814840912819,0.06463361531496048
198,0.007992321625351906,0.06326685845851898,0.014023465104401112,0.0788431167602539
199,0.012975365854799747,0.05899275094270706,0.016772259026765823,0.06650044023990631
200,0.020768795162439346,0.06982552260160446,0.026877829805016518,0.08226313441991806
201,0.0054134647361934185,0.052611835300922394,0.006185013800859451,0.054610803723335266
202,0.038007114082574844,0.09915362298488617,0.04057835042476654,0.09831264615058899
203,0.004927732981741428,0.050834931433200836,0.00741884158924222,0.057589318603277206
204,0.006403025705367327,0.05347215384244919,0.01018178928643465,0.06386300921440125
205,0.01397753320634365,0.06598770618438721,0.02063332498073578,0.08019911497831345
206,0.004163662437349558,0.04809099808335304,0.00663189310580492,0.05678355693817139
207,0.0071928552351891994,0.053676992654800415,0.008257941342890263,0.059930358082056046
208,0.017136307433247566,0.06536240130662918,0.022550303488969803,0.0761365219950676
209,0.009177444502711296,0.05686061456799507,0.01405300386250019,0.06865435838699341
210,0.005244310479611158,0.05008392035961151,0.006452206987887621,0.05544629320502281
211,0.015261097811162472,0.06306715309619904,0.02072884887456894,0.07414046674966812
212,0.010970688425004482,0.057073500007390976,0.01118716225028038,0.0640668272972107
213,0.004487436264753342,0.04915522411465645,0.008065657690167427,0.06068743020296097
214,0.006250536534935236,0.05311036482453346,0.00944451242685318,0.06303131580352783
215,0.0063681588508188725,0.05840226635336876,0.0059956819750368595,0.05575995147228241
216,0.0062874071300029755,0.05385497584939003,0.006287203636020422,0.05591387301683426
217,0.0048948186449706554,0.053426776081323624,0.005886720027774572,0.05612124875187874
218,0.010456767864525318,0.06334476917982101,0.016638826578855515,0.0781874880194664
219,0.004871557932347059,0.048293087631464005,0.00614170590415597,0.05303001403808594
220,0.005661074537783861,0.048865605145692825,0.007220594212412834,0.05413147807121277
221,0.004768733866512775,0.048928938806056976,0.005533949937671423,0.05108733847737312
222,0.010859782807528973,0.06034082546830177,0.01642359234392643,0.07557743787765503
223,0.004156665876507759,0.04735485464334488,0.007000030018389225,0.05619003251194954
224,0.007994814775884151,0.05591516196727753,0.010386813431978226,0.06522257626056671
225,0.01164399366825819,0.05746619403362274,0.016410721465945244,0.06836149096488953
226,0.006362902466207743,0.05352829396724701,0.010423318482935429,0.0647774487733841
227,0.005836659111082554,0.05109860748052597,0.007165796589106321,0.05770466476678848
228,0.005733575206249952,0.049299392849206924,0.010999085381627083,0.06424588710069656
229,0.004249058663845062,0.049187712371349335,0.006759738549590111,0.05789214372634888
230,0.008798629976809025,0.05564982444047928,0.013025401160120964,0.06703389436006546
231,0.00605830317363143,0.05262279137969017,0.010684378445148468,0.0658896341919899
232,0.004495079163461924,0.048144735395908356,0.007487228140234947,0.057226188480854034
233,0.0047499327920377254,0.04942640662193298,0.005240654107183218,0.051210686564445496
234,0.018494267016649246,0.06416169553995132,0.021467335522174835,0.06931395083665848
235,0.017295802012085915,0.06564752757549286,0.019797934219241142,0.07007808983325958
236,0.004138499032706022,0.046730488538742065,0.006955327466130257,0.05660960450768471
237,0.00647824676707387,0.04966195300221443,0.009595494717359543,0.05780622363090515
238,0.01767280325293541,0.060982201248407364,0.016617726534605026,0.0631818100810051
239,0.005977824330329895,0.05122607201337814,0.009307550266385078,0.059810467064380646
240,0.011706972494721413,0.055873166769742966,0.01097860187292099,0.0607280433177948
241,0.003423985093832016,0.043620530515909195,0.005857601761817932,0.05216863378882408
242,0.004830831196159124,0.05194496363401413,0.006195165682584047,0.05435344949364662
243,0.01380007155239582,0.0650893822312355,0.016877535730600357,0.07014042884111404
244,0.006482844706624746,0.051186393946409225,0.008730890229344368,0.061044786125421524
245,0.004238439258188009,0.04732474684715271,0.005989483091980219,0.05310124158859253
246,0.00638160714879632,0.05404103174805641,0.009037595242261887,0.05911272019147873
247,0.003342387266457081,0.043261539191007614,0.005805421154946089,0.05146695673465729
248,0.005966346710920334,0.05256445333361626,0.010528571903705597,0.06548822671175003
249,0.0093096774071455,0.05707776919007301,0.015065603889524937,0.07328939437866211
250,0.0043968684040009975,0.047824736684560776,0.007201104424893856,0.05685781314969063
251,0.004689471796154976,0.04669445753097534,0.005610439460724592,0.05174519494175911
252,0.0043088351376354694,0.04702000692486763,0.006166434846818447,0.05443701148033142
253,0.008146277628839016,0.050772253423929214,0.009046735242009163,0.056468021124601364
254,0.00790062639862299,0.052971307188272476,0.012702393345534801,0.06486625224351883
255,0.0048035006038844585,0.049371298402547836,0.00868238229304552,0.06141332909464836
256,0.003444421337917447,0.042577698826789856,0.006283142603933811,0.05293877422809601
257,0.005988767836242914,0.052622172981500626,0.008713294751942158,0.05881481617689133
258,0.006345174740999937,0.05084506422281265,0.01088030356913805,0.06350274384021759
259,0.004814390558749437,0.048080429434776306,0.007254339288920164,0.054496411234140396
260,0.00873170793056488,0.05668727681040764,0.01133552473038435,0.06275517493486404
261,0.005135564599186182,0.051641497761011124,0.009935772977769375,0.06598252803087234
262,0.006527163088321686,0.05018017813563347,0.009690949693322182,0.058995749801397324
263,0.005866879131644964,0.04933394491672516,0.008783836849033833,0.057116519659757614
264,0.004415073432028294,0.04864621162414551,0.007724623661488295,0.0603635236620903
265,0.004659709054976702,0.05038687214255333,0.005744652356952429,0.05410860851407051
266,0.0038479105569422245,0.04746837541460991,0.00532034644857049,0.0529557429254055
267,0.007018836215138435,0.053050071001052856,0.013371716253459454,0.06880852580070496
268,0.008793741464614868,0.05460403114557266,0.012220741249620914,0.06873179227113724
269,0.003927437122911215,0.04722360894083977,0.005444818641990423,0.05325298383831978
270,0.01473420299589634,0.06845676898956299,0.023094892501831055,0.08660753071308136
271,0.0033327864948660135,0.0428631491959095,0.006756998132914305,0.05494152754545212
272,0.027895627543330193,0.06913874298334122,0.030794324353337288,0.0758272111415863
273,0.004335783421993256,0.0502936877310276,0.0076083033345639706,0.06162294000387192
274,0.004004692658782005,0.04551796242594719,0.006227712146937847,0.05425461009144783
275,0.004391150549054146,0.04850204288959503,0.0073380074463784695,0.05647499859333038
276,0.013713753782212734,0.05984080955386162,0.0174168162047863,0.06745471060276031
277,0.003990197088569403,0.0458553247153759,0.0077702682465314865,0.05817680060863495
278,0.003670842619612813,0.04221270978450775,0.005461080465465784,0.04981726035475731
279,0.022068599238991737,0.06148000806570053,0.028060872107744217,0.07486972957849503
280,0.004250064957886934,0.046333279460668564,0.007660320959985256,0.05829297751188278
281,0.003556896699592471,0.04410048574209213,0.005159393884241581,0.05091370269656181
282,0.0058321766555309296,0.04797368869185448,0.009417870081961155,0.058091990649700165
283,0.004011958837509155,0.04383402690291405,0.008219302631914616,0.05776641145348549
284,0.003913270775228739,0.044526416808366776,0.008003870956599712,0.05851017311215401
285,0.004831078927963972,0.04718853533267975,0.00805174745619297,0.05914679542183876
286,0.003990252502262592,0.04613165557384491,0.005571943707764149,0.05126909166574478
287,0.009451061487197876,0.0539587028324604,0.008874638006091118,0.056420210748910904
288,0.004551928956061602,0.05290757864713669,0.00641658203676343,0.05969178304076195
289,0.004078073892742395,0.045486338436603546,0.009240152314305305,0.06230062246322632
290,0.004351573530584574,0.04627695307135582,0.005981951951980591,0.05194087326526642
291,0.0037509414833039045,0.04794857278466225,0.006080458406358957,0.05577249825000763
292,0.003566588507965207,0.043367885053157806,0.006827532779425383,0.05541016533970833
293,0.004162773489952087,0.04399488866329193,0.006308194249868393,0.052948761731386185
294,0.003963964991271496,0.046045802533626556,0.007820774801075459,0.059216249734163284
295,0.012694199569523335,0.055629272013902664,0.01766345463693142,0.06949356198310852
296,0.05394136160612106,0.08092931658029556,0.07633930444717407,0.10306800156831741
297,0.014073831029236317,0.052580732852220535,0.01748848333954811,0.06211397424340248
298,0.011563959531486034,0.05623225122690201,0.01619119383394718,0.06842289119958878
299,0.016017211601138115,0.056343939155340195,0.01652679219841957,0.06464261561632156
300,0.003014372196048498,0.04087631404399872,0.005738366395235062,0.05132007971405983
301,0.005683406256139278,0.05163862183690071,0.009325722232460976,0.06163918599486351
302,0.003430452896282077,0.04479058459401131,0.006182711571455002,0.05528496205806732
303,0.009951461106538773,0.05016287788748741,0.014331809245049953,0.0627351924777031
304,0.0036113441456109285,0.044627055525779724,0.005237727891653776,0.05131601169705391
305,0.00787245761603117,0.05548641085624695,0.012919249013066292,0.06992252171039581
306,0.0029054470360279083,0.03888256102800369,0.00624488340690732,0.050867822021245956
307,0.003359016729518771,0.04254899546504021,0.006103810854256153,0.05434029921889305
308,0.004812567960470915,0.04289836063981056,0.006887779105454683,0.05112096667289734
309,0.015671085566282272,0.06005726009607315,0.019144756719470024,0.06961257010698318
310,0.010330012068152428,0.05290083587169647,0.013372033834457397,0.0628611370921135
311,0.003937049303203821,0.04551303759217262,0.007750615943223238,0.05925272777676582
312,0.004041078966110945,0.04102006182074547,0.0060041481629014015,0.05156145989894867
313,0.004836008884012699,0.04940953105688095,0.008152562193572521,0.061005182564258575
314,0.007188607007265091,0.050381116569042206,0.012399833649396896,0.06524918973445892
315,0.003592350287362933,0.04282556101679802,0.007266851607710123,0.05667920783162117
316,0.0032631484791636467,0.04100831225514412,0.005206187721341848,0.049765411764383316
317,0.00548791466280818,0.05359784513711929,0.006512154825031757,0.057996489107608795
318,0.0042128413915634155,0.04344159737229347,0.006994396913796663,0.05491236224770546
319,0.007825986482203007,0.050240300595760345,0.01183738186955452,0.06182911619544029
320,0.005400641821324825,0.04250721633434296,0.006924478802829981,0.051927968859672546
321,0.02939656563103199,0.06990187615156174,0.03548196330666542,0.08461059629917145
322,0.002917204052209854,0.040027011185884476,0.005975673906505108,0.05196750536561012
323,0.01230163499712944,0.05203144997358322,0.018418924883008003,0.06776414066553116
324,0.014060025103390217,0.05546121299266815,0.018280375748872757,0.06439655274152756
325,0.008946692571043968,0.04838664084672928,0.00982579868286848,0.05736833065748215
326,0.007510139141231775,0.04598674923181534,0.011225021444261074,0.05718505382537842
327,0.006415621843189001,0.04914354532957077,0.009179733693599701,0.0623348243534565
328,0.002963878447189927,0.0387023463845253,0.00682502705603838,0.05300648510456085
329,0.0036216210573911667,0.04276661574840546,0.007115016225725412,0.05511319264769554
330,0.007472463417798281,0.04775923490524292,0.012556693516671658,0.06319314986467361
331,0.0030062971636652946,0.03830714896321297,0.005940630100667477,0.0503011979162693
332,0.007047806866466999,0.04610032960772514,0.01117383036762476,0.05966059863567352
333,0.003903907025232911,0.045977212488651276,0.007422719616442919,0.059538643807172775
334,0.0058965845964848995,0.045594025403261185,0.010269394144415855,0.05967641994357109
335,0.00592825235798955,0.045621857047080994,0.006950523238629103,0.05121495947241783
336,0.0034125149250030518,0.039971500635147095,0.006471419241279364,0.05180526524782181
337,0.010413995012640953,0.05400579795241356,0.010979674756526947,0.058927685022354126
338,0.005965398624539375,0.05086784064769745,0.010121822357177734,0.06350529938936234
339,0.003214720170944929,0.042201537638902664,0.00722027663141489,0.05748946964740753
340,0.008239769376814365,0.052685488015413284,0.012134820222854614,0.06462076306343079
341,0.005601533688604832,0.04994722828269005,0.008481508120894432,0.05880706384778023
342,0.0033866497687995434,0.04072655364871025,0.005302832927554846,0.04943621903657913
343,0.003491254523396492,0.04129337519407272,0.0062949215061962605,0.05160020291805267
344,0.01602373830974102,0.06310676038265228,0.022592606022953987,0.0796366035938263
345,0.0034535385202616453,0.04000819846987724,0.007343859877437353,0.05498198792338371
346,0.0027062592562288046,0.037207234650850296,0.004991746507585049,0.047478437423706055
347,0.0027442332357168198,0.0391664057970047,0.0057736895978450775,0.05143947899341583
348,0.005109886638820171,0.04529069364070892,0.009753575548529625,0.060625288635492325
349,0.002722274512052536,0.03848810866475105,0.006131387315690517,0.05340912938117981
350,0.0028223725967109203,0.03933783620595932,0.005707491189241409,0.05145258083939552
351,0.0038696040865033865,0.04463429003953934,0.006542524788528681,0.05492192506790161
352,0.004927249159663916,0.042490288615226746,0.008509906940162182,0.0560302808880806
353,0.006057486869394779,0.04526762664318085,0.007274055387824774,0.055386435240507126
354,0.019338663667440414,0.059201449155807495,0.023811982944607735,0.07157080620527267
355,0.0065980106592178345,0.048121824860572815,0.007787228096276522,0.057280924171209335
356,0.0050986045971512794,0.047255270183086395,0.009608577936887741,0.062499579042196274
357,0.003165661357343197,0.04254034534096718,0.006067357026040554,0.0550297349691391
358,0.006106993183493614,0.048365022987127304,0.009672650136053562,0.0605827234685421
359,0.004105621017515659,0.04043882340192795,0.004884174093604088,0.047036539763212204
360,0.005485414527356625,0.04556892812252045,0.009691332466900349,0.060430858284235
361,0.003045011078938842,0.03857571631669998,0.00542820617556572,0.050052791833877563
362,0.0029476990457624197,0.04065605625510216,0.005194572731852531,0.050867993384599686
363,0.003386974334716797,0.04063062369823456,0.006307965610176325,0.05352269485592842
364,0.00256381300278008,0.03741207718849182,0.0051994360983371735,0.04809287562966347
365,0.0034240190871059895,0.04446543753147125,0.005590210668742657,0.054882027208805084
