red-to-green ratio,red-to-blue ratio,dust optical depth
0.10197774245756344,0.06403185600419242,1.1585457142857143
0.11320650964697972,0.07548488708369631,1.1585414285714286
0.12852361786270444,0.08087279140125306,1.1585414285714286
0.13311683872869973,0.08817255974431167,1.1585414285714286
0.17965785528544342,0.12083512557624086,1.1553185714285714
0.17880925063757264,0.11913186490280346,1.1553185714285714
0.18757828631949855,0.12645732199626408,1.1553185714285714
0.19816757534148954,0.12476467871943915,1.1553185714285714
0.18880152802071012,0.13398745179550758,1.1553185714285714
0.18551206587804744,0.1287444348212093,1.1553142857142855
0.19133276299938548,0.13558874824824585,1.153233548387097
0.13094100382888388,0.08498616621833265,1.117674578313253
0.1318871847026611,0.08665405107523642,1.117674578313253
0.13213629747283018,0.08745905441116893,1.1176653012048192
0.12663452277119386,0.09151164376045719,1.1176653012048192
0.12469388710654483,0.09308094847378585,1.1176653012048192
0.1240873174740812,0.09191723296270671,1.1176653012048192
0.14910125218185402,0.1043598798329331,1.1176560240963855
0.1576260750776769,0.1122598741439622,1.1176560240963855
0.15874484427911137,0.11381395632479828,1.1176560240963855
0.18346030341427264,0.12095088194631837,1.117646746987952
0.18516477194566752,0.12318512874169037,1.117646746987952
0.1857927563233084,0.13040999385191102,1.117646746987952
0.18623817092426884,0.13298193898269384,1.117646746987952
0.19112188220365714,0.13525910890062517,1.117637469879518
0.19473855439339224,0.13649285503864897,1.117637469879518
0.19508016192451044,0.13721387279042443,1.117637469879518
0.20739636261479122,0.1395828081811588,1.117637469879518
0.19866682927354531,0.13589375709638646,1.1104198795180724
0.19633062575942192,0.1347707319147127,1.1104106024096383
0.14054116149948218,0.0840753959358606,1.1103827710843373
0.15733522170250128,0.0951931707974658,1.1103827710843373
0.15142650634886692,0.10908855197177265,1.1073050000000004
0.15502315514692513,0.1109331414743794,1.1072900000000003
0.1508930735156103,0.11132646194341293,1.1072900000000003
0.15493047890508468,0.11057114988428782,1.1072900000000003
0.15437351404958521,0.10984766675673815,1.1072900000000003
0.15409149274445438,0.1100554560696319,1.1072900000000003
0.12768832181353124,0.0953346856927313,1.1072750000000002
0.11745195263155152,0.08700295989294128,1.1072750000000002
0.11702855771207286,0.08610933094957855,1.1072750000000002
0.11592612179085832,0.08491513548612115,1.1072750000000002
0.11411457953357716,0.08558704341763973,1.10726
0.11073183621276966,0.08167388734916611,1.10726
0.1053937572751152,0.07377033452404781,1.10726
0.10401782965066259,0.07129974889915154,1.10726
0.0840712043906761,0.061771490180571105,1.10726
0.15330410765059313,0.10868994024812938,1.107245
0.15315444640887432,0.10892208096135883,1.107245
0.15337790987973499,0.10824696338968143,1.107245
0.08003996935150712,0.05748355047789449,1.1072150000000005
0.05811393200975682,0.0399503561700471,1.1072150000000005
0.04079902164861354,0.025807158213908745,1.1072150000000005
0.046068440315713804,0.030418899440438765,1.1072150000000005
0.07970586303056393,0.046449854233494445,1.1072150000000005
0.10006572028011457,0.06382604364357047,1.1072000000000002
0.10906608360485892,0.07516698152926514,1.1072000000000002
0.13163220405033887,0.08904226756518603,1.1072000000000002
0.14159030253227545,0.09674138026714163,1.1072000000000002
0.1506739050925111,0.10877660053241882,1.107185
0.045046581910250925,0.027063185766948383,1.0977475000000003
0.01850730031082831,0.020378342613457407,1.009776842105263
0.09791365937706317,0.08176631568243672,1.0097675438596492
0.12267678749301446,0.09354926520870545,1.0097582456140353
0.11945163007951401,0.09331503125189408,1.0097582456140353
0.06952593440578854,0.05661322631307655,1.0097489473684211
0.03696529831284471,0.020276378392758254,0.9978936842105264
0.041440314624952124,0.02014776020378329,0.9978843859649126
0.05724826815810078,0.029227018174052447,0.9978843859649126
0.08129545415774532,0.050322715363017044,0.8673473076923077
0.08336978074567597,0.05247291842857692,0.8673473076923077
0.08349651490145649,0.05294135145480661,0.8673473076923077
0.08770523825234873,0.060566712207894266,0.8673473076923077
0.10608471552204857,0.06415833443306146,0.867355384615385
0.10680132306829018,0.06525675237351726,0.867355384615385
0.10782753701514504,0.06715732451280802,0.867355384615385
0.1074899220636362,0.06676833008051035,0.867355384615385
0.10748266282798281,0.06678632034618343,0.8673634615384617
0.11750694134162527,0.07452436737876178,0.8673634615384617
0.11901468458681573,0.07649885427475459,0.8673634615384617
0.12377329503844552,0.07890696820786301,0.8673634615384617
0.13147298481500982,0.08542621253576596,0.8673715384615388
0.13283378903185142,0.0842919070970121,0.8673715384615388
0.13296421329908903,0.08927250110092981,0.8673715384615388
0.14317378380278203,0.09365428789086032,0.8673715384615388
0.14861821054275726,0.09558665407433346,0.8673796153846156
0.14842753461959726,0.0948620312919448,0.8673796153846156
0.15005517624032808,0.09716623893947533,0.8673796153846156
0.16584667550599597,0.10136076183274548,0.8673796153846156
0.04056345945166396,0.025226969238669166,0.889428108108107
0.02012429505260105,0.0178411336970026,0.889428108108107
0.0202957944949102,0.01651067970549644,0.8894545945945944
0.14994610622463722,0.09676052181678471,0.9010556756756752
0.13065492945051332,0.08650011626805185,0.9010556756756752
0.12979712977081503,0.08456718025715917,0.9010821621621612
0.0830805002048919,0.0588609512712896,0.9012145945945934
0.10657029789362388,0.06484533697663152,0.9012145945945934
0.1068567957274075,0.06800129706675637,0.9012410810810808
0.11423974085496616,0.07716777351960348,0.9012410810810808
0.13962934100779728,0.09045906785444438,0.9058497297297288
0.15022830901065937,0.09555366222965701,0.9058762162162162
0.1531931623323585,0.0997510691474177,0.9058762162162162
0.1677618433522279,0.1039990627850736,0.9058762162162162
0.16659002123689395,0.10614976590326691,0.9058762162162162
0.1582163719235511,0.11136744300109352,0.905902702702702
0.1678593590845039,0.11453563693704133,0.905902702702702
0.17563285109021018,0.115732402438452,0.905929189189188
0.1854532055756253,0.12068800543982837,0.905929189189188
0.1845344283164393,0.11920490747467977,0.905929189189188
0.18569887020885906,0.1223225146907323,0.905929189189188
0.18510373387254933,0.12019656999246014,0.9059556756756753
0.18521740140415394,0.12209951447447703,0.9059556756756753
0.18647760471356684,0.12226340381780648,0.9059556756756753
0.18612649968246886,0.12466298196875325,0.9059556756756753
0.18635891621063538,0.12939488700601368,0.9059821621621612
0.18681854681475019,0.12388187649704709,0.9059821621621612
0.1868697849197365,0.12235706483896419,0.9059821621621612
0.1872822909857353,0.1230413926824019,0.9059821621621612
0.18741507450456013,0.1234179090571254,0.9059821621621612
0.10647018093523875,0.06751830436850166,0.9697616216216212
0.10565787246563445,0.06329836019484283,0.9697616216216212
0.08597633029425435,0.05737708578349432,0.9697616216216212
0.19351597812211555,0.13408493880076772,1.216997
0.1921593479657746,0.13269144329005422,1.2169540000000008
0.19509455940855625,0.13450102910831963,1.2169540000000008
0.19470776313549618,0.13330808959101137,1.2169540000000008
0.11645646944896225,0.08269749508983203,1.216782
0.11408614752726846,0.07784791487587737,1.216782
0.10846350655200465,0.07179107968434074,1.216782
0.10818844201437493,0.07116564176033972,1.216782
0.10822395177544569,0.07125974468847583,1.2167390000000011
0.10887625459252523,0.07291310476074758,1.2167390000000011
0.1169837924255441,0.0797157510113739,1.2167390000000011
0.11800087183420192,0.08532406224897067,1.2167390000000011
0.13371366888666195,0.08809250480643611,1.2167390000000011
0.13497955859733657,0.08948626778716287,1.2166959999999996
0.14940269194235722,0.09731132397796102,1.2166959999999996
0.1538848465028572,0.09983014723828838,1.2166959999999996
0.18651226756381145,0.1306390993619468,1.2166099999999993
0.18741797819882153,0.12722607733083718,1.2166099999999993
0.18729662797615046,0.1302666764413389,1.2166099999999993
0.16975710476516795,0.11737538932586253,1.2165670000000002
0.16460673756278174,0.11579289717796806,1.2165670000000002
0.18501813538547082,0.11919762763866724,1.2165670000000002
0.16418031796178084,0.1145991552506201,1.2165670000000002
0.1598385086239115,0.11335277987631905,1.2165670000000002
0.15971377075793558,0.11300368499251806,1.2165239999999988
0.1603281440687265,0.11332178824217636,1.2165239999999988
0.1609027125706853,0.10431014203960165,1.2165239999999988
0.15231189112404786,0.10186180294232831,1.2165239999999988
0.13139700481517202,0.09610863924886605,1.2165239999999988
0.11580011355864302,0.08444964463003711,0.7894150000000005
0.11568511516716866,0.08411237657247365,0.7894150000000005
0.13249508519499462,0.08864237663713163,0.7894150000000005
0.12736607224415517,0.09197842545008339,0.7894150000000005
0.16664047292468429,0.10370413639351901,0.7894662499999994
0.15753382229124954,0.11226956121009385,0.7894662499999994
0.1662775716356498,0.11446522254877337,0.7894662499999994
0.12840589725785997,0.08626806858787041,0.820165000000002
0.13122973992699388,0.08647427633894673,0.820165000000002
0.12947778389570025,0.08826053412040531,0.820165000000002
0.13574952152562994,0.08911210049690345,0.820165000000002
0.13637067012303067,0.08806744402910872,0.8202162500000009
0.12482769901708742,0.08057953960456395,0.8202162500000009
0.10893063836629446,0.0779068861992311,0.8202162500000009
0.1657908398850959,0.10445704122252494,0.8202162500000009
0.166615912510724,0.10629538588177909,0.8202674999999996
0.1636226876763465,0.10524434502105967,0.8202674999999996
0.0763106580218849,0.049946524603961796,0.8203187500000013
0.05335991907404093,0.04025091106101074,0.8203187500000013
0.05732582099233022,0.0354517663882482,0.8203187500000013
0.04189613413034899,0.03069948711345757,0.8203187500000013
0.03882953052224273,0.02431987376159638,0.82037
0.13328597891942165,0.08757134530020531,0.8344000000000007
0.1316227670439896,0.08647940478572234,0.8344000000000007
0.1326844907519152,0.08705608176339674,0.8342499999999957
0.12950276776507363,0.0860624074059516,0.8342499999999957
0.1227484119514604,0.08414740351507696,0.8342499999999957
0.10670634806849286,0.07415624723662773,0.8342499999999957
0.10175863452809461,0.06660266148013627,0.8342499999999957
0.07894231242709762,0.05398197261414075,0.8342499999999957
0.05628902066014763,0.040215593390132184,0.8342499999999957
0.04341706498697631,0.0325201554935759,0.8342499999999957
0.07737008297185365,0.052781567194723794,0.8123425
0.09571435294863496,0.060588970364648144,0.8123425
0.09360790424293851,0.06420935143080407,0.8123425
0.11127470605237559,0.07777784936153977,0.8123425
0.11306005456767444,0.08184320749667741,0.8123425
0.11554755265153863,0.08494541774327223,0.8123425
0.13153589819067182,0.08717846673815016,0.812375
0.132635974860299,0.08675561990548122,0.812375
0.1382979366953515,0.08913927777607474,0.812375
0.16312361522518207,0.10573445474749271,0.8124075
0.16514845802340938,0.10627880274095824,0.8124075
0.10635427513930774,0.0718153147933664,0.8124399999999999
0.10049855220594252,0.06531795649002499,0.8124399999999999
0.08003597677189775,0.057272749220069086,0.8124399999999999
0.0801790442078982,0.05332897364964506,0.8124399999999999
0.079049688621136,0.052566346867114415,0.8124399999999999
0.07696078306826838,0.05147960457419308,0.8124724999999999
0.07335052320336036,0.049092004428187015,0.8124724999999999
0.07573028213140356,0.047142182919067244,0.8124724999999999
0.07827216398903712,0.05077636776373252,0.8124724999999999
0.09131737341980055,0.055325660556736746,0.8124724999999999
0.10607654888193853,0.0665838106587684,0.8124724999999999
0.11056965278954885,0.07613258316445122,0.8124724999999999
0.12801904049116958,0.0879488268928027,0.8124724999999999
0.15131749682680656,0.09437943398414447,0.8124724999999999
0.16687482524902508,0.10695719972758064,0.8125049999999999
0.09830723093673291,0.0640937927559538,0.8030888
0.09198256138016456,0.06193279785681629,0.8030888
0.08853805406267362,0.06374034857715491,0.8030888
0.08894904778791124,0.06278673657604054,0.8030888
0.08412988321220696,0.059859812221165404,0.8030812
0.08270755697320357,0.058925306882301146,0.8030812
0.08914117555820195,0.05242323878090051,0.8030812
0.07525946020565652,0.04949517477118638,0.8030812
0.07356545707232852,0.0483842438857634,0.8030812
0.11645229538846158,0.06921159887666313,0.8030812
0.11566672510351364,0.06837809254062417,0.8030736
0.10238268681975661,0.06597915399188296,0.8030736
0.10235213753638234,0.06548696265099901,0.8030736
0.1007546217436127,0.067011855712999,0.8030736
0.11390527157224037,0.07787309194451489,0.8030660000000001
0.12825938168492423,0.08642378265209961,0.8030584000000001
0.1300061352639996,0.09123287023187603,0.8030584000000001
0.15586310920564245,0.10066536305658592,0.8030584000000001
0.1536240584620123,0.1004447468121877,0.8030584000000001
0.1652643033257099,0.10194619554607072,0.8030584000000001
0.1568006394902662,0.10049127496536031,0.8030584000000001
0.14932114652851858,0.09858738852373158,0.8030584000000001
0.14341436697105847,0.09764875484335862,0.8030584000000001
0.13498500302407665,0.09345676710064879,0.8030508000000001
0.12619618592499535,0.08236356459286852,0.8030508000000001
0.12857999792627828,0.08230507006388627,0.8030508000000001
0.1268708108917088,0.07697470668656893,0.8030508000000001
0.1254892573596248,0.07682585380963589,0.8030508000000001
0.08221386845514872,0.062119887316511475,0.7454432051282052
0.0790910057707293,0.060686538773825356,0.7454432051282052
0.07785687521603787,0.05623582612439627,0.7454432051282052
0.07431751388601043,0.05268351036204414,0.7454382692307693
0.06139075098365667,0.044540699795518,0.7454382692307693
0.05862988218381524,0.03947446887083973,0.7454382692307693
0.051119416483280236,0.029394745130615376,0.7454382692307693
0.0362593376455613,0.024953161349029432,0.7454382692307693
0.03606981110137974,0.020517775894272026,0.7454382692307693
0.10091202617002845,0.06343272317453692,0.7454333333333333
0.08918890503262232,0.05437987496079238,0.7454333333333333
0.07871812303267146,0.05114988382265536,0.7454333333333333
0.07911605013373331,0.048248020245107666,0.7454333333333333
0.07430904477774815,0.04794061579597888,0.7454333333333333
0.07432580151338129,0.05003097535335929,0.7454333333333333
0.10414631812172594,0.0723861423181426,0.7454283974358974
0.10602270955084322,0.07199184500210418,0.7454283974358974
0.10519685050801944,0.07143278615791046,0.7454234615384615
0.12379676656705785,0.08257674982255107,0.7454234615384615
0.13271304374548487,0.08828619961254529,0.7454234615384615
0.14976468582693522,0.10256984258389613,0.7454234615384615
0.16003069688783253,0.10480039131560685,0.7454234615384615
0.16206412978158283,0.10213206394700985,0.7454234615384615
0.16294419111728467,0.10241352380485445,0.7454234615384615
0.15803652436024046,0.09900588606140263,0.7454234615384615
0.14652930498988964,0.09721976782951622,0.7454185256410256
0.13664512972435586,0.09099448467529397,0.7454185256410256
0.12656997606750983,0.08334409803227193,0.7454185256410256
0.1162448022360381,0.07631577686525794,0.7454185256410256
0.11507497641050875,0.06677531918824757,0.7454185256410256
0.06504632057776738,0.04619837427539466,0.7232563461538462
0.079762666549551,0.059338373615790356,0.7232514102564103
0.09457247518037076,0.06492065885818585,0.7232514102564103
0.10292235049694916,0.07268613901081775,0.7232514102564103
0.11054581829915376,0.0774824345464827,0.7232514102564103
0.10397318535139478,0.07991408584075617,0.7232514102564103
0.1034654018174464,0.07852692820644329,0.7232514102564103
0.1057599857138242,0.07486698483658999,0.7232514102564103
0.10424649557374155,0.07394453890658349,0.7232514102564103
0.13288672095849008,0.0875837419538624,0.7232464743589744
0.13355874469909437,0.0887213384366922,0.7232464743589744
0.1361299659674934,0.08951096806142896,0.7232464743589744
0.13616105969354175,0.09084052660984737,0.7232464743589744
0.13534947714750267,0.08900498457116673,0.7232415384615385
0.07895785929012172,0.05821474371930402,0.7232366025641026
0.07827549113871148,0.052528145171745276,0.7232366025641026
0.07642662431144638,0.04975474860446937,0.7232366025641026
0.0757842424497597,0.04971817498744169,0.7232366025641026
0.06019152525373149,0.04006844999545766,0.7232366025641026
0.05646868674256681,0.033851330491204715,0.7232366025641026
0.05707682920942211,0.03302032441833294,0.7232366025641026
0.05777444175570418,0.033917407213605776,0.7232366025641026
0.06829670383516313,0.04078524637267634,0.7232316666666667
0.07696017813196399,0.04651410518232686,0.7232316666666667
0.08050099130912212,0.05329883094206613,0.7232316666666667
0.10227319334865267,0.06643810927633917,0.7232316666666667
0.11640759059556344,0.07113733645546041,0.7232316666666667
0.12457507761635256,0.07939840365523124,0.7232316666666667
0.13019886797059482,0.08482000919445615,0.7232316666666667
0.1470088984920511,0.08702349693830565,0.7114694230769231
0.14069548075074537,0.0898311761838002,0.7114694230769231
0.07755470953196919,0.05758496812943614,0.7112571794871795
0.09234267996219875,0.06329727868565888,0.7112571794871795
0.09849064762423966,0.06858550972132556,0.7112571794871795
0.11545517887785045,0.07145734688260445,0.7112571794871795
0.12450671981395063,0.07541404241758094,0.7112522435897436
0.12236361196820496,0.0726359825687699,0.7112522435897436
0.10446021957010079,0.07444568467834542,0.7112522435897436
0.10109138978429537,0.0736672771650337,0.7112522435897436
0.10280269409593057,0.07405755080174255,0.7112522435897436
0.10183818365212867,0.06548028752979906,0.7112522435897436
0.1165031100380348,0.0720007180290651,0.7112473076923077
0.12080826023585495,0.07682577240571879,0.7112473076923077
0.12650095283517318,0.07982703016601234,0.7112473076923077
0.12903684582339275,0.08511035370839266,0.7112473076923077
0.12656876619490107,0.08691667174084414,0.7112473076923077
0.11931328114668828,0.07866971067698893,0.7112473076923077
0.12209846838596822,0.08026470414071955,0.7112473076923077
0.12876468498002444,0.08233718972373698,0.7112423717948718
0.07768350047118494,0.05698437002927331,0.7112374358974359
0.07777339400602494,0.05365503122491451,0.7112374358974359
0.0771559355200813,0.052550449845023224,0.7112374358974359
0.07662304712949858,0.045139018586002784,0.7112325
0.07740305200044575,0.053745029069803954,0.7112325
0.0992926721766685,0.06305242733223498,0.7112325
0.0844964141190682,0.05920187087599033,0.6969875
0.059734314394834405,0.037949471146660696,0.6701515789473684
0.0788627028094331,0.0472576020443454,0.6701515789473684
0.06062865222732107,0.04783025534269025,0.6522273684210527
0.07601726391423064,0.05416741073723247,0.6522273684210527
0.0932589164889061,0.06072929908855057,0.6522147368421053
0.09825623480626852,0.06725996322310573,0.6522147368421053
0.11272491985501364,0.07442477550078876,0.6522147368421053
0.10176057032426888,0.0742456985123597,0.6522147368421053
0.09959411193717183,0.07011790357282723,0.6522147368421053
0.09833281974241082,0.06631768962472655,0.6522147368421053
0.0802925302586115,0.05677577830633988,0.6521894736842105
0.0742327623097581,0.052265536135268555,0.6521894736842105
0.05860592670615933,0.041566293698727434,0.6521894736842105
0.05295104262586875,0.04104808799177327,0.6521894736842105
0.04172384827084401,0.030021915795136928,0.6521894736842105
0.04234197218672251,0.02499602632593375,0.6521894736842105
0.023683982242457775,0.012551100146029307,0.6521894736842105
0.019983889336340092,0.014117009153102945,0.6521768421052632
0.03953186157169952,0.02520544371716891,0.6521768421052632
0.06105361998119126,0.037672558279041174,0.6521768421052632
0.07826738499223206,0.050689405122036804,0.6521768421052632
0.10280130274243035,0.0653944412846803,0.6521768421052632
0.12092392405726417,0.07673996104799312,0.6521768421052632
0.06861840896186513,0.05011562379798393,0.6830972463768116
0.08753053264762592,0.05902223568927275,0.6831017391304347
0.09739795117752667,0.06594968577390262,0.6831017391304347
0.09925728340285868,0.07075504040262472,0.6831017391304347
0.10298151326752357,0.0728259327946937,0.6831017391304347
0.10218517511635646,0.0717934055105428,0.6831017391304347
0.09948455797243741,0.0675969172941319,0.6831017391304347
0.1003644378272478,0.06317234693121421,0.6831017391304347
0.10416561558983775,0.0705267256734976,0.6831017391304347
0.1272470207794411,0.0789845926573574,0.683106231884058
0.12531346286955403,0.08236928612532567,0.683106231884058
0.1252541791117188,0.07839780996483488,0.683106231884058
0.12555580035311342,0.07920462744520503,0.683106231884058
0.08038224231256019,0.05750608773379262,0.683106231884058
0.06948697650778259,0.050217936892613384,0.6831107246376811
0.050780047216488426,0.0407414626944222,0.6831107246376811
0.05790293022676767,0.037717632790837466,0.6831107246376811
0.04692630048904256,0.03501504600228386,0.6831107246376811
0.03878270845227887,0.025444561909004657,0.6831107246376811
0.04241650033942972,0.024934019799386326,0.6831107246376811
0.044668617707235764,0.029620838695719444,0.6831107246376811
0.05825512414321361,0.036907163763330066,0.6831152173913043
0.07757322058288517,0.05288405472631841,0.6831152173913043
0.05845348275744007,0.04534963377773204,0.6739966666666667
0.06255827805122914,0.050659274043588866,0.6739966666666667
0.0913819806171149,0.0587406362818561,0.6739966666666667
0.09165365751143965,0.06126121554096599,0.6739966666666667
0.11282310101722463,0.07507090164885724,0.6739966666666667
0.09927785123720961,0.06877797183954758,0.673996
0.09887284638138596,0.06842595804386296,0.673996
0.10516708764184086,0.07009411037077995,0.673996
0.10708388881609493,0.06942492365591785,0.673996
0.10918471161416002,0.07366264877089154,0.673996
0.11241029248307356,0.07711217464424278,0.673996
0.11834695589397307,0.07194014188563194,0.673996
0.11910197689554673,0.07419028570309516,0.673996
0.08166452579708523,0.05975827827831368,0.6739953333333334
0.0765408362857249,0.05171852507080164,0.6739953333333334
0.06698441550993774,0.04380369198860326,0.6739953333333334
0.051663375208234136,0.04296299884959984,0.6739953333333334
0.05155424469891294,0.03692595643904286,0.6739953333333334
0.05210001823278015,0.03379088226821269,0.6739953333333334
0.04151302796874603,0.02884368712855683,0.6739953333333334
0.03950234068004272,0.024340817826546114,0.6739946666666667
0.05802851500356975,0.035188506120434906,0.6739946666666667
0.07070610464212397,0.04132252385448755,0.6739946666666667
0.041712535961950924,0.024699599776478783,0.6739946666666667
0.05046529885728739,0.03320233194777664,0.6739946666666667
0.05910923371145479,0.038827656604041624,0.6739946666666667
0.07783146789125127,0.051001042574853335,0.6739946666666667
0.08183614622665533,0.05969123633803874,0.6739946666666667
0.10282047922328119,0.06677103966803573,0.6739946666666667
0.10099949995965075,0.06011405991244565,0.6737206666666667
0.0919161393739369,0.059118443490121755,0.6712473333333334
0.058383975576059705,0.04582554433520141,0.6702953333333334
0.07077736613878717,0.05288229872753582,0.6702946666666667
0.07924810772899293,0.058146062071556655,0.6702946666666667
0.094274786024955,0.06135667907743035,0.6702946666666667
0.09435300428911932,0.06217085779773007,0.6702946666666667
0.10611538579268366,0.062120526918717084,0.6702946666666667
0.09133092399302004,0.05899351173567709,0.6702946666666667
0.09030991249838333,0.05844846599435094,0.6702946666666667
0.10331743439737993,0.06608801428727128,0.6702946666666667
0.11187310904472934,0.07135287076960706,0.6702946666666667
0.10628325561716633,0.07126104715114898,0.6702946666666667
0.10729936712773702,0.07072274630580881,0.6702946666666667
0.10531215136764606,0.06662201235413756,0.6702940000000001
0.11067987218421813,0.06825330033575161,0.6702940000000001
0.09281392534335875,0.060491657796353154,0.6702940000000001
0.08112298681734903,0.05654159086605253,0.6702940000000001
0.069380810186353,0.04948320839537667,0.6702940000000001
0.05162193707138,0.041416068584335164,0.6702940000000001
0.05329089584170413,0.036989998063517104,0.6702940000000001
0.04613837095250726,0.034804826201008957,0.6702933333333334
0.04005972899095541,0.025636058809352817,0.6702933333333334
0.027669181628858737,0.01790605913543363,0.6702933333333334
0.018344632938563924,0.010130868658408084,0.6702933333333334
0.015289523120242055,0.00941711911351413,0.6702933333333334
0.01760655015351471,0.013112438299901054,0.6702933333333334
0.02947812266003074,0.02586244310273216,0.6702933333333334
0.05035011898492174,0.0338819732514171,0.6702933333333334
0.07479958762701995,0.04520046691426172,0.6702933333333334
0.09568555798054351,0.0569770785641298,0.6702933333333334
0.09791250999808473,0.058730518937877035,0.6702926666666668
0.05535935454748163,0.04435433134194542,0.6611920289855073
0.0555468243082281,0.03942085857688184,0.6611771014492753
0.0548783091981896,0.03893500511239856,0.6611771014492753
0.05496421015342037,0.04225556392284452,0.6611771014492753
0.07026286781185946,0.04833068010832952,0.4701388888888889
0.06336084704633188,0.03801244289108197,0.4707022222222223
0.05682233250614346,0.03768930422769613,0.4707022222222223
0.06863558915291137,0.0423689944667199,0.4707022222222223
0.060064972578842274,0.04205896183398281,0.4707022222222223
0.0766928567790312,0.045462413090270846,0.4707022222222223
0.07105817757130896,0.04593288121442735,0.4707022222222223
0.09234116762143757,0.052788416752888916,0.4707022222222223
0.08609241757107666,0.051297794739976574,0.4707022222222223
0.10282156810862916,0.05736014213961217,0.4707022222222223
0.08693842099283842,0.051589941769219695,0.4707022222222223
0.10189613655009416,0.055908989397349104,0.4707022222222223
0.08761431632579111,0.052029953199259994,0.4707022222222223
0.09435221787192362,0.05387667083284163,0.4707166666666667
0.08595957355862134,0.05085664365509727,0.4707166666666667
0.09236524408635444,0.05405195672456126,0.4707166666666667
0.08620318140842,0.0507577844123779,0.4707166666666667
0.12116825783062818,0.0679645373836325,0.4707166666666667
0.10783915179219039,0.06477046863118663,0.4707166666666667
0.11982808194176812,0.06789108779217089,0.4707166666666667
0.10934659256922857,0.06772384925911039,0.4707166666666667
0.12065351752917881,0.06722791333804112,0.4707166666666667
0.11045187169107405,0.07008457448335144,0.4707166666666667
0.07743045561503685,0.04520282762785681,0.4707311111111111
0.06435530183720367,0.04386596598516393,0.4707311111111111
0.06566510992358075,0.04067928173090962,0.4707311111111111
0.05110852762980024,0.0394391628290922,0.4707311111111111
0.061682814231441056,0.03634922131571335,0.4707311111111111
0.04680652310076316,0.03605890006003887,0.4707311111111111
0.05342676453568168,0.03248330277740395,0.4707311111111111
0.043129841229627465,0.029947024191430006,0.4707311111111111
0.04837046492863628,0.0283218531327274,0.4707311111111111
0.040660128273113764,0.028153870335282247,0.4707311111111111
0.04212703831775434,0.02339816046684356,0.4707311111111111
0.04263330951094168,0.02307277738117272,0.4707311111111111
